,student,regular_course,number_absense,subject_absense,seasonal_course,unavailable_time,unavailable_day,prefer_teacher,grade,location,course_name_x,type_course_x,total_slot_x,math_x,english_x,literature_x,social_science_x,science_x,course_name_y,type_course_y,total_slot_y,math_y,english_y,literature_y,social_science_y,science_y,available_time,available_day,regular_subject,season_subject,num_day_avail,subject
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,5,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,8,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,8,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,8,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,9,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,english,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,science,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,science,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,science,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,4,10,science,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,10,math,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,10,math,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,10,math,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,10,math,"['math', 'english', 'literature']",10,science
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,10,english,"['math', 'english', 'literature']",10,math
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,10,english,"['math', 'english', 'literature']",10,english
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,10,english,"['math', 'english', 'literature']",10,literature
4,st_5,c5,1.0,math,c10,"1,2,3","6,7,13,2",t_5,g1,a,c5,regular_course,3.0,1.0,1.0,0.0,0.0,1.0,c10,seasonal_course,5,2,2,1,0,0,5,10,english,"['math', 'english', 'literature']",10,science
