,student,available_day,available_time,subject,grade,math_slot,en_slot,social_science_slot,science_slot,literature_slot,sd_math_slot,sd_en_slot,sd_social_slot,sd_science_slot,sd_literature_slot,math_x,english_x,social_science_x,science_x,literature_x,math_y,english_y,social_science_y,science_y,literature_y,season_subject,regular_subject,period_student,center_num_student,date_std_applied,time_period_center,student_id,student_idx,prefer_teacher,number_absense,subject_absense,location,total_slot_x,total_slot_y
765,st_4,18,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-03 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
766,st_4,19,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-04 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
767,st_4,19,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-04 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
768,st_4,19,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-04 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
769,st_4,19,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-04 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
770,st_4,19,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-04 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
771,st_4,19,10,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-04 0:00:00,10,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
772,st_4,22,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-07 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
773,st_4,22,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-07 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
774,st_4,22,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-07 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
775,st_4,23,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-08 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
776,st_4,23,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-08 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
777,st_4,23,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-08 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
778,st_4,24,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-09 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
779,st_4,24,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-09 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
780,st_4,24,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-09 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
781,st_4,24,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-09 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
782,st_4,24,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-09 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
783,st_4,24,10,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-09 0:00:00,10,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
784,st_4,25,1,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-10 0:00:00,1,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
785,st_4,32,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-17 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
786,st_4,32,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-17 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
787,st_4,32,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-17 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
788,st_4,32,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-17 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
789,st_4,32,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-17 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
790,st_4,33,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-18 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
791,st_4,33,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-18 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
792,st_4,33,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-18 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
793,st_4,33,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-18 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
794,st_4,33,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-18 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
795,st_4,33,10,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-18 0:00:00,10,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
796,st_4,34,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-19 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
797,st_4,34,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-19 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
798,st_4,34,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-19 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
799,st_4,35,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-20 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
800,st_4,35,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-20 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
801,st_4,35,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-20 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
802,st_4,35,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-20 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
803,st_4,37,5,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-22 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
804,st_4,37,6,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-22 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
805,st_4,37,7,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-22 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
806,st_4,37,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-22 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
807,st_4,37,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-22 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
808,st_4,38,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-23 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
809,st_4,38,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-23 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
810,st_4,38,10,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-23 0:00:00,10,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
811,st_4,39,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-24 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
812,st_4,39,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-24 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
813,st_4,40,8,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-25 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
814,st_4,40,9,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-25 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
815,st_4,40,10,literature,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-08-25 0:00:00,10,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
816,st_4,7,5,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-23 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
817,st_4,7,6,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-23 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
818,st_4,7,7,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-23 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
819,st_4,7,8,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-23 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
820,st_4,9,5,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-25 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
821,st_4,9,6,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-25 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
822,st_4,9,7,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-25 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
823,st_4,10,5,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-26 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
824,st_4,10,6,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-26 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
825,st_4,10,7,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-26 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
826,st_4,10,8,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-26 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
827,st_4,10,9,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-26 0:00:00,9,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
828,st_4,10,10,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-26 0:00:00,10,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
829,st_4,11,5,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-27 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
830,st_4,11,6,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-27 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
831,st_4,11,7,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-27 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
832,st_4,11,8,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-27 0:00:00,8,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
833,st_4,11,10,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-27 0:00:00,10,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
834,st_4,13,5,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-29 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
835,st_4,13,6,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-29 0:00:00,6,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
836,st_4,13,7,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-29 0:00:00,7,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
837,st_4,14,5,math,g9,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,9.0,9.0,6.0,6.0,6.0,4.0,4.0,4.0,0.0,4.0,"['math', 'english', 'social_science', 'science', 'literature']","['math', 'english', 'social_science', 'literature']",1,77,2022-07-30 0:00:00,5,2019000529,st_4,t_0,0,t_0,77,36.0,16.0
